segment_id,record_id,start_seconds,end_seconds,text,language,language_probability,avg_log_probability,no_speech_probability,compression_ratio,words_json,model
pressure-011-asr-0023,pressure-011,124.840,127.720,"If you need to make the rest of your meal or just relax,",en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":124.84,""end"":125.02,""word"":"" If"",""probability"":0.996094},{""start"":125.02,""end"":125.08,""word"":"" you"",""probability"":0.997559},{""start"":125.08,""end"":125.22,""word"":"" need"",""probability"":0.999023},{""start"":125.22,""end"":125.46,""word"":"" to"",""probability"":0.999023},{""start"":125.46,""end"":126.0,""word"":"" make"",""probability"":0.991211},{""start"":126.0,""end"":126.16,""word"":"" the"",""probability"":0.999512},{""start"":126.16,""end"":126.36,""word"":"" rest"",""probability"":0.999512},{""start"":126.36,""end"":126.48,""word"":"" of"",""probability"":0.999023},{""start"":126.48,""end"":126.6,""word"":"" your"",""probability"":0.997559},{""start"":126.6,""end"":126.94,""word"":"" meal"",""probability"":0.998535},{""start"":126.94,""end"":127.24,""word"":"" or"",""probability"":0.716309},{""start"":127.24,""end"":127.42,""word"":"" just"",""probability"":0.99707},{""start"":127.42,""end"":127.72,""word"":"" relax,"",""probability"":0.99707}]",large-v3
pressure-011-asr-0024,pressure-011,128.080,129.980,you can do all of that while using the Instapot.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":128.08,""end"":128.36,""word"":"" you"",""probability"":0.995605},{""start"":128.36,""end"":128.48,""word"":"" can"",""probability"":0.997559},{""start"":128.48,""end"":128.58,""word"":"" do"",""probability"":0.999512},{""start"":128.58,""end"":128.78,""word"":"" all"",""probability"":0.999023},{""start"":128.78,""end"":128.92,""word"":"" of"",""probability"":0.996582},{""start"":128.92,""end"":129.08,""word"":"" that"",""probability"":0.999512},{""start"":129.08,""end"":129.22,""word"":"" while"",""probability"":0.990234},{""start"":129.22,""end"":129.46,""word"":"" using"",""probability"":0.998047},{""start"":129.46,""end"":129.6,""word"":"" the"",""probability"":0.990234},{""start"":129.6,""end"":129.98,""word"":"" Instapot."",""probability"":0.860189}]",large-v3
pressure-011-asr-0025,pressure-011,131.100,132.820,So we're back now after an hour.,en,0.995605,-0.141898,0.002115,1.751037,"[{""start"":131.1,""end"":131.46,""word"":"" So"",""probability"":0.996582},{""start"":131.46,""end"":131.64,""word"":"" we're"",""probability"":0.952881},{""start"":131.64,""end"":131.84,""word"":"" back"",""probability"":0.999512},{""start"":131.84,""end"":132.06,""word"":"" now"",""probability"":0.996094},{""start"":132.06,""end"":132.36,""word"":"" after"",""probability"":0.967285},{""start"":132.36,""end"":132.52,""word"":"" an"",""probability"":0.998535},{""start"":132.52,""end"":132.82,""word"":"" hour."",""probability"":1.0}]",large-v3
pressure-011-asr-0026,pressure-011,132.820,137.780,our pork has been keeping warm in the Instapot so now we're gonna go ahead and,en,0.995605,-0.159485,0.008987,1.882353,"[{""start"":132.82,""end"":133.54,""word"":"" our"",""probability"":0.208618},{""start"":133.54,""end"":134.54,""word"":"" pork"",""probability"":0.99707},{""start"":134.54,""end"":134.7,""word"":"" has"",""probability"":0.99707},{""start"":134.7,""end"":134.86,""word"":"" been"",""probability"":0.999512},{""start"":134.86,""end"":135.14,""word"":"" keeping"",""probability"":0.999512},{""start"":135.14,""end"":135.44,""word"":"" warm"",""probability"":0.998535},{""start"":135.44,""end"":135.62,""word"":"" in"",""probability"":0.993652},{""start"":135.62,""end"":135.7,""word"":"" the"",""probability"":0.995117},{""start"":135.7,""end"":136.14,""word"":"" Instapot"",""probability"":0.751872},{""start"":136.14,""end"":136.54,""word"":"" so"",""probability"":0.250244},{""start"":136.54,""end"":136.94,""word"":"" now"",""probability"":0.993164},{""start"":136.94,""end"":137.12,""word"":"" we're"",""probability"":0.986816},{""start"":137.12,""end"":137.22,""word"":"" gonna"",""probability"":0.388184},{""start"":137.22,""end"":137.44,""word"":"" go"",""probability"":0.99707},{""start"":137.44,""end"":137.62,""word"":"" ahead"",""probability"":0.998535},{""start"":137.62,""end"":137.78,""word"":"" and"",""probability"":0.99707}]",large-v3
pressure-011-asr-0027,pressure-011,137.780,150.610,open the Instapot and that delicious smell has just filled the room and take,en,0.995605,-0.159485,0.008987,1.882353,"[{""start"":137.78,""end"":138.06,""word"":"" open"",""probability"":0.999512},{""start"":138.06,""end"":138.2,""word"":"" the"",""probability"":0.996094},{""start"":138.2,""end"":138.66,""word"":"" Instapot"",""probability"":0.9764},{""start"":138.66,""end"":139.56,""word"":"" and"",""probability"":0.581055},{""start"":142.09,""end"":143.05,""word"":"" that"",""probability"":0.88916},{""start"":143.05,""end"":143.49,""word"":"" delicious"",""probability"":0.995605},{""start"":143.49,""end"":143.95,""word"":"" smell"",""probability"":0.997559},{""start"":143.95,""end"":144.15,""word"":"" has"",""probability"":0.677246},{""start"":144.15,""end"":144.27,""word"":"" just"",""probability"":0.965332},{""start"":144.27,""end"":144.49,""word"":"" filled"",""probability"":0.996582},{""start"":144.49,""end"":144.69,""word"":"" the"",""probability"":0.999023},{""start"":144.69,""end"":144.93,""word"":"" room"",""probability"":1.0},{""start"":144.93,""end"":145.69,""word"":"" and"",""probability"":0.106873},{""start"":150.33,""end"":150.61,""word"":"" take"",""probability"":0.756348}]",large-v3
pressure-011-asr-0028,pressure-011,150.610,155.170,out this pork and place it on our cutting board and then we're gonna close,en,0.995605,-0.159485,0.008987,1.882353,"[{""start"":150.61,""end"":150.93,""word"":"" out"",""probability"":0.997559},{""start"":150.93,""end"":151.13,""word"":"" this"",""probability"":0.881348},{""start"":151.13,""end"":151.41,""word"":"" pork"",""probability"":0.922852},{""start"":151.41,""end"":151.91,""word"":"" and"",""probability"":0.984863},{""start"":151.91,""end"":152.41,""word"":"" place"",""probability"":0.999023},{""start"":152.41,""end"":152.53,""word"":"" it"",""probability"":0.999512},{""start"":152.53,""end"":152.63,""word"":"" on"",""probability"":0.999512},{""start"":152.63,""end"":152.75,""word"":"" our"",""probability"":0.999023},{""start"":152.75,""end"":152.95,""word"":"" cutting"",""probability"":0.999512},{""start"":152.95,""end"":153.17,""word"":"" board"",""probability"":0.999512},{""start"":153.17,""end"":154.07,""word"":"" and"",""probability"":0.864746},{""start"":154.07,""end"":154.57,""word"":"" then"",""probability"":0.981445},{""start"":154.57,""end"":154.75,""word"":"" we're"",""probability"":0.998779},{""start"":154.75,""end"":154.85,""word"":"" gonna"",""probability"":0.828613},{""start"":154.85,""end"":155.17,""word"":"" close"",""probability"":0.999023}]",large-v3
pressure-011-asr-0029,pressure-011,155.170,164.400,the Instapot there we go and then we're gonna click on saute and while that's,en,0.995605,-0.159485,0.008987,1.882353,"[{""start"":155.17,""end"":155.35,""word"":"" the"",""probability"":0.998535},{""start"":155.35,""end"":155.83,""word"":"" Instapot"",""probability"":0.982096},{""start"":155.83,""end"":157.47,""word"":"" there"",""probability"":0.440674},{""start"":157.47,""end"":157.59,""word"":"" we"",""probability"":0.998535},{""start"":157.59,""end"":157.75,""word"":"" go"",""probability"":0.999512},{""start"":157.75,""end"":158.57,""word"":"" and"",""probability"":0.936523},{""start"":158.57,""end"":158.69,""word"":"" then"",""probability"":0.983398},{""start"":158.69,""end"":158.83,""word"":"" we're"",""probability"":0.994873},{""start"":158.83,""end"":158.89,""word"":"" gonna"",""probability"":0.836914},{""start"":158.89,""end"":159.11,""word"":"" click"",""probability"":0.999023},{""start"":159.11,""end"":159.37,""word"":"" on"",""probability"":0.999512},{""start"":159.37,""end"":160.05,""word"":"" saute"",""probability"":0.848633},{""start"":160.05,""end"":161.15,""word"":"" and"",""probability"":0.92627},{""start"":163.84,""end"":164.16,""word"":"" while"",""probability"":0.990234},{""start"":164.16,""end"":164.4,""word"":"" that's"",""probability"":0.870361}]",large-v3
pressure-011-asr-0030,pressure-011,164.400,170.980,sauteing we're gonna pull our pork you can see it's just falling apart very,en,0.995605,-0.159485,0.008987,1.882353,"[{""start"":164.4,""end"":164.9,""word"":"" sauteing"",""probability"":0.905518},{""start"":164.9,""end"":165.28,""word"":"" we're"",""probability"":0.950439},{""start"":165.28,""end"":165.34,""word"":"" gonna"",""probability"":0.926758},{""start"":165.34,""end"":165.56,""word"":"" pull"",""probability"":0.998535},{""start"":165.56,""end"":165.7,""word"":"" our"",""probability"":0.994629},{""start"":165.7,""end"":166.0,""word"":"" pork"",""probability"":0.998047},{""start"":166.0,""end"":166.8,""word"":"" you"",""probability"":0.586426},{""start"":168.24,""end"":168.42,""word"":"" can"",""probability"":0.999512},{""start"":168.42,""end"":168.7,""word"":"" see"",""probability"":1.0},{""start"":168.7,""end"":168.86,""word"":"" it's"",""probability"":0.991211},{""start"":168.86,""end"":169.0,""word"":"" just"",""probability"":0.999512},{""start"":169.0,""end"":169.38,""word"":"" falling"",""probability"":0.998047},{""start"":169.38,""end"":169.68,""word"":"" apart"",""probability"":0.999023},{""start"":169.68,""end"":170.98,""word"":"" very"",""probability"":0.982422}]",large-v3
pressure-011-asr-0031,pressure-011,170.980,178.500,naturally. Little to no effort here. So we pulled our pork and now once the sauce,en,0.995605,-0.134088,0.010651,1.713656,"[{""start"":170.98,""end"":171.3,""word"":"" naturally."",""probability"":0.556641},{""start"":172.42,""end"":172.9,""word"":"" Little"",""probability"":0.928711},{""start"":172.9,""end"":173.12,""word"":"" to"",""probability"":0.985352},{""start"":173.12,""end"":173.28,""word"":"" no"",""probability"":0.999512},{""start"":173.28,""end"":173.6,""word"":"" effort"",""probability"":0.993164},{""start"":173.6,""end"":173.9,""word"":"" here."",""probability"":0.987305},{""start"":174.4,""end"":174.88,""word"":"" So"",""probability"":0.978516},{""start"":174.88,""end"":175.04,""word"":"" we"",""probability"":0.939453},{""start"":175.04,""end"":175.26,""word"":"" pulled"",""probability"":0.831055},{""start"":175.26,""end"":175.44,""word"":"" our"",""probability"":0.991699},{""start"":175.44,""end"":175.76,""word"":"" pork"",""probability"":0.996582},{""start"":175.76,""end"":176.32,""word"":"" and"",""probability"":0.799805},{""start"":176.32,""end"":176.64,""word"":"" now"",""probability"":0.996582},{""start"":176.64,""end"":177.04,""word"":"" once"",""probability"":0.966797},{""start"":177.04,""end"":177.3,""word"":"" the"",""probability"":0.998535},{""start"":177.3,""end"":178.5,""word"":"" sauce"",""probability"":0.98877}]",large-v3
pressure-011-asr-0032,pressure-011,178.500,182.760,"that was in here originally is done sauteing, we'll then continue to throw",en,0.995605,-0.134088,0.010651,1.713656,"[{""start"":178.5,""end"":178.7,""word"":"" that"",""probability"":0.990234},{""start"":178.7,""end"":178.88,""word"":"" was"",""probability"":0.999512},{""start"":178.88,""end"":179.06,""word"":"" in"",""probability"":0.999023},{""start"":179.06,""end"":179.26,""word"":"" here"",""probability"":0.999023},{""start"":179.26,""end"":179.74,""word"":"" originally"",""probability"":0.994629},{""start"":179.74,""end"":180.32,""word"":"" is"",""probability"":0.975098},{""start"":180.32,""end"":180.5,""word"":"" done"",""probability"":0.999023},{""start"":180.5,""end"":181.26,""word"":"" sauteing,"",""probability"":0.805176},{""start"":181.26,""end"":181.78,""word"":"" we'll"",""probability"":0.897949},{""start"":181.78,""end"":181.86,""word"":"" then"",""probability"":0.967285},{""start"":181.86,""end"":182.36,""word"":"" continue"",""probability"":0.997559},{""start"":182.36,""end"":182.56,""word"":"" to"",""probability"":0.999512},{""start"":182.56,""end"":182.76,""word"":"" throw"",""probability"":0.997559}]",large-v3
pressure-011-asr-0033,pressure-011,182.760,187.180,our pork back in and then mix everything together and then we'll start serving it.,en,0.995605,-0.134088,0.010651,1.713656,"[{""start"":182.76,""end"":182.94,""word"":"" our"",""probability"":0.999023},{""start"":182.94,""end"":183.16,""word"":"" pork"",""probability"":0.998535},{""start"":183.16,""end"":183.38,""word"":"" back"",""probability"":0.999512},{""start"":183.38,""end"":183.72,""word"":"" in"",""probability"":0.999023},{""start"":183.72,""end"":184.42,""word"":"" and"",""probability"":0.89502},{""start"":184.42,""end"":184.54,""word"":"" then"",""probability"":0.994141},{""start"":184.54,""end"":184.78,""word"":"" mix"",""probability"":0.999023},{""start"":184.78,""end"":184.98,""word"":"" everything"",""probability"":0.999512},{""start"":184.98,""end"":185.44,""word"":"" together"",""probability"":1.0},{""start"":185.44,""end"":186.16,""word"":"" and"",""probability"":0.853027},{""start"":186.16,""end"":186.26,""word"":"" then"",""probability"":0.997559},{""start"":186.26,""end"":186.42,""word"":"" we'll"",""probability"":0.998535},{""start"":186.42,""end"":186.6,""word"":"" start"",""probability"":0.999512},{""start"":186.6,""end"":187.0,""word"":"" serving"",""probability"":1.0},{""start"":187.0,""end"":187.18,""word"":"" it."",""probability"":0.994141}]",large-v3
pressure-011-asr-0034,pressure-011,189.420,193.440,We're going to quick release the pressure from here that way we can open,en,0.995605,-0.134088,0.010651,1.713656,"[{""start"":189.42,""end"":189.9,""word"":"" We're"",""probability"":0.977539},{""start"":189.9,""end"":190.02,""word"":"" going"",""probability"":0.99707},{""start"":190.02,""end"":190.14,""word"":"" to"",""probability"":0.992676},{""start"":190.14,""end"":190.4,""word"":"" quick"",""probability"":0.942871},{""start"":190.4,""end"":190.74,""word"":"" release"",""probability"":0.899414},{""start"":190.74,""end"":191.0,""word"":"" the"",""probability"":0.999512},{""start"":191.0,""end"":191.24,""word"":"" pressure"",""probability"":0.998535},{""start"":191.24,""end"":191.54,""word"":"" from"",""probability"":0.999023},{""start"":191.54,""end"":191.78,""word"":"" here"",""probability"":0.999512},{""start"":191.78,""end"":192.72,""word"":"" that"",""probability"":0.378174},{""start"":192.72,""end"":192.92,""word"":"" way"",""probability"":0.997559},{""start"":192.92,""end"":193.06,""word"":"" we"",""probability"":0.994141},{""start"":193.06,""end"":193.2,""word"":"" can"",""probability"":1.0},{""start"":193.2,""end"":193.44,""word"":"" open"",""probability"":1.0}]",large-v3
pressure-011-asr-0035,pressure-011,193.440,199.080,this and once all the pressure is out we'll be able to open the Instapot. It,en,0.995605,-0.134088,0.010651,1.713656,"[{""start"":193.44,""end"":193.68,""word"":"" this"",""probability"":0.995605},{""start"":193.68,""end"":195.08,""word"":"" and"",""probability"":0.691895},{""start"":195.08,""end"":195.38,""word"":"" once"",""probability"":0.998047},{""start"":195.38,""end"":195.68,""word"":"" all"",""probability"":0.999512},{""start"":195.68,""end"":195.84,""word"":"" the"",""probability"":0.989258},{""start"":195.84,""end"":196.2,""word"":"" pressure"",""probability"":0.994629},{""start"":196.2,""end"":196.42,""word"":"" is"",""probability"":0.995117},{""start"":196.42,""end"":196.58,""word"":"" out"",""probability"":0.985352},{""start"":196.58,""end"":196.72,""word"":"" we'll"",""probability"":0.908447},{""start"":196.72,""end"":196.84,""word"":"" be"",""probability"":0.999512},{""start"":196.84,""end"":197.0,""word"":"" able"",""probability"":0.999512},{""start"":197.0,""end"":197.14,""word"":"" to"",""probability"":1.0},{""start"":197.14,""end"":197.36,""word"":"" open"",""probability"":0.999512},{""start"":197.36,""end"":197.5,""word"":"" the"",""probability"":0.878418},{""start"":197.5,""end"":197.96,""word"":"" Instapot."",""probability"":0.790202},{""start"":198.6,""end"":199.08,""word"":"" It"",""probability"":0.989258}]",large-v3
