evidence_id,record_id,evidence_type,start_seconds,end_seconds,text,media_path,thumbnail_path,source_sha256,language,confidence,asr_segment_ids,ocr_observation_ids,vlm_caption_ids,metadata_json
printer-030-ocr-01902,printer-030,frame_text,315.000,315.000,Apowersoft,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.997557,,printer-030-ocr-01902,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[121.0,153.0],[162.0,153.0],[162.0,164.0],[121.0,164.0]]}"
printer-030-ocr-01903,printer-030,frame_text,315.000,315.000,Custom Office,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.987260,,printer-030-ocr-01903,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[183.0,153.0],[235.0,153.0],[235.0,164.0],[183.0,164.0]]}"
printer-030-ocr-01904,printer-030,frame_text,315.000,315.000,Cyberink,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.887340,,printer-030-ocr-01904,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[257.0,152.0],[294.0,150.0],[295.0,164.0],[258.0,166.0]]}"
printer-030-ocr-01905,printer-030,frame_text,315.000,315.000,FFOutput,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.998633,,printer-030-ocr-01905,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[326.0,153.0],[361.0,153.0],[361.0,164.0],[326.0,164.0]]}"
printer-030-ocr-01906,printer-030,frame_text,315.000,315.000,Office Tub,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.956236,,printer-030-ocr-01906,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[392.0,153.0],[431.0,153.0],[431.0,164.0],[392.0,164.0]]}"
printer-030-ocr-01907,printer-030,frame_text,315.000,315.000,Wondurshure,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.980749,,printer-030-ocr-01907,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[455.0,153.0],[503.0,153.0],[503.0,164.0],[455.0,164.0]]}"
printer-030-ocr-01908,printer-030,frame_text,315.000,315.000,10,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999832,,printer-030-ocr-01908,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[539.0,152.0],[553.0,152.0],[553.0,164.0],[539.0,164.0]]}"
printer-030-ocr-01909,printer-030,frame_text,315.000,315.000,Filmora 9,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.907949,,printer-030-ocr-01909,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[462.0,162.0],[496.0,162.0],[496.0,173.0],[462.0,173.0]]}"
printer-030-ocr-01910,printer-030,frame_text,315.000,315.000,Cupture,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.989917,,printer-030-ocr-01910,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[599.0,153.0],[629.0,153.0],[629.0,164.0],[599.0,164.0]]}"
printer-030-ocr-01911,printer-030,frame_text,315.000,315.000,IMG_20200529_00,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.997245,,printer-030-ocr-01911,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[650.0,153.0],[711.0,153.0],[711.0,163.0],[650.0,163.0]]}"
printer-030-ocr-01912,printer-030,frame_text,315.000,315.000,IMG_20200701_00,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.996890,,printer-030-ocr-01912,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[718.0,153.0],[780.0,153.0],[780.0,163.0],[718.0,163.0]]}"
printer-030-ocr-01913,printer-030,frame_text,315.000,315.000,IMG_20200915_00,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.997694,,printer-030-ocr-01913,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[785.0,153.0],[845.0,153.0],[845.0,163.0],[785.0,163.0]]}"
printer-030-ocr-01914,printer-030,frame_text,315.000,315.000,Pictures,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999738,,printer-030-ocr-01914,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[29.0,167.0],[58.0,167.0],[58.0,177.0],[29.0,177.0]]}"
printer-030-ocr-01915,printer-030,frame_text,315.000,315.000,Tumplatus,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.942922,,printer-030-ocr-01915,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[190.0,163.0],[227.0,163.0],[227.0,173.0],[190.0,173.0]]}"
printer-030-ocr-01916,printer-030,frame_text,315.000,315.000,01,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999803,,printer-030-ocr-01916,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[675.0,163.0],[686.0,163.0],[686.0,172.0],[675.0,172.0]]}"
printer-030-ocr-01917,printer-030,frame_text,315.000,315.000,01,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.998899,,printer-030-ocr-01917,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[742.0,163.0],[753.0,163.0],[753.0,172.0],[742.0,172.0]]}"
printer-030-ocr-01918,printer-030,frame_text,315.000,315.000,01,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999856,,printer-030-ocr-01918,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[811.0,163.0],[820.0,163.0],[820.0,172.0],[811.0,172.0]]}"
printer-030-ocr-01919,printer-030,frame_text,315.000,315.000,Videos,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999862,,printer-030-ocr-01919,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[29.0,179.0],[54.0,179.0],[54.0,190.0],[29.0,190.0]]}"
printer-030-ocr-01920,printer-030,frame_text,315.000,315.000,Computer,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.998760,,printer-030-ocr-01920,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[11.0,206.0],[60.0,206.0],[60.0,216.0],[11.0,216.0]]}"
printer-030-ocr-01921,printer-030,frame_text,315.000,315.000,0010,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.982704,,printer-030-ocr-01921,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[416.0,210.0],[431.0,210.0],[431.0,217.0],[416.0,217.0]]}"
printer-030-ocr-01922,printer-030,frame_text,315.000,315.000,1001,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.992127,,printer-030-ocr-01922,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[417.0,203.0],[431.0,203.0],[431.0,210.0],[417.0,210.0]]}"
printer-030-ocr-01923,printer-030,frame_text,315.000,315.000,Local Disk (C.:),data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.943150,,printer-030-ocr-01923,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[15.0,220.0],[79.0,217.0],[79.0,228.0],[15.0,231.0]]}"
printer-030-ocr-01924,printer-030,frame_text,315.000,315.000,PDF,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999900,,printer-030-ocr-01924,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[128.0,213.0],[153.0,213.0],[153.0,228.0],[128.0,228.0]]}"
printer-030-ocr-01925,printer-030,frame_text,315.000,315.000,PDF,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999853,,printer-030-ocr-01925,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[196.0,213.0],[220.0,213.0],[220.0,228.0],[196.0,228.0]]}"
printer-030-ocr-01926,printer-030,frame_text,315.000,315.000,Local Disk (D:),data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.965936,,printer-030-ocr-01926,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[16.0,233.0],[79.0,231.0],[79.0,242.0],[16.0,244.0]]}"
printer-030-ocr-01927,printer-030,frame_text,315.000,315.000,IMG_20201111_00,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.998032,,printer-030-ocr-01927,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[111.0,235.0],[170.0,235.0],[170.0,246.0],[111.0,246.0]]}"
printer-030-ocr-01928,printer-030,frame_text,315.000,315.000,IMG_20201111_00,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.991430,,printer-030-ocr-01928,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[178.0,235.0],[238.0,235.0],[238.0,246.0],[178.0,246.0]]}"
printer-030-ocr-01929,printer-030,frame_text,315.000,315.000,IMG_20201111.00,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.977308,,printer-030-ocr-01929,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[244.0,235.0],[305.0,234.0],[306.0,245.0],[244.0,246.0]]}"
printer-030-ocr-01930,printer-030,frame_text,315.000,315.000,03,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999856,,printer-030-ocr-01930,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[269.0,244.0],[283.0,244.0],[283.0,256.0],[269.0,256.0]]}"
printer-030-ocr-01931,printer-030,frame_text,315.000,315.000,Presentation1,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.947780,,printer-030-ocr-01931,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[318.0,236.0],[367.0,236.0],[367.0,246.0],[318.0,246.0]]}"
printer-030-ocr-01932,printer-030,frame_text,315.000,315.000,Tally00BC64_900,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.864377,,printer-030-ocr-01932,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[380.0,235.0],[440.0,234.0],[440.0,245.0],[381.0,246.0]]}"
printer-030-ocr-01933,printer-030,frame_text,315.000,315.000,Local Disk (E),data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.946001,,printer-030-ocr-01933,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[16.0,246.0],[78.0,244.0],[78.0,255.0],[16.0,257.0]]}"
printer-030-ocr-01934,printer-030,frame_text,315.000,315.000,01,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999526,,printer-030-ocr-01934,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[134.0,246.0],[145.0,246.0],[145.0,255.0],[134.0,255.0]]}"
printer-030-ocr-01935,printer-030,frame_text,315.000,315.000,02,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999970,,printer-030-ocr-01935,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[203.0,246.0],[214.0,246.0],[214.0,255.0],[203.0,255.0]]}"
printer-030-ocr-01936,printer-030,frame_text,315.000,315.000,Local Disk (F:),data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.913211,,printer-030-ocr-01936,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[16.0,259.0],[78.0,258.0],[78.0,269.0],[16.0,270.0]]}"
printer-030-ocr-01937,printer-030,frame_text,315.000,315.000,Local Disk (G:),data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.996639,,printer-030-ocr-01937,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[16.0,272.0],[79.0,271.0],[79.0,282.0],[16.0,283.0]]}"
printer-030-ocr-01938,printer-030,frame_text,315.000,315.000,Network,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999955,,printer-030-ocr-01938,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[24.0,298.0],[54.0,298.0],[54.0,308.0],[24.0,308.0]]}"
printer-030-ocr-01939,printer-030,frame_text,315.000,315.000,SUBSCRIBE,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.999820,,printer-030-ocr-01939,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[144.0,413.0],[273.0,413.0],[273.0,434.0],[144.0,434.0]]}"
printer-030-ocr-01940,printer-030,frame_text,315.000,315.000,IMG_20201111_0003 D,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.992556,,printer-030-ocr-01940,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[45.0,426.0],[132.0,426.0],[132.0,436.0],[45.0,436.0]]}"
printer-030-ocr-01941,printer-030,frame_text,315.000,315.000,Size: 2.21 MB,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.917774,,printer-030-ocr-01941,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[381.0,425.0],[428.0,425.0],[428.0,435.0],[381.0,435.0]]}"
printer-030-ocr-01942,printer-030,frame_text,315.000,315.000,Authors: Add an euthor,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.938766,,printer-030-ocr-01942,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[494.0,424.0],[576.0,425.0],[576.0,436.0],[494.0,435.0]]}"
printer-030-ocr-01943,printer-030,frame_text,315.000,315.000,Camera maker: Canon,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.987117,,printer-030-ocr-01943,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[612.0,424.0],[690.0,425.0],[690.0,436.0],[612.0,435.0]]}"
printer-030-ocr-01944,printer-030,frame_text,315.000,315.000,JPEG image,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.949205,,printer-030-ocr-01944,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[45.0,436.0],[87.0,438.0],[87.0,448.0],[44.0,446.0]]}"
printer-030-ocr-01945,printer-030,frame_text,315.000,315.000,2504 × 3420,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.959131,,printer-030-ocr-01945,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[292.0,437.0],[333.0,437.0],[333.0,447.0],[292.0,447.0]]}"
printer-030-ocr-01946,printer-030,frame_text,315.000,315.000,Title: Add a title,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.980334,,printer-030-ocr-01946,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[379.0,437.0],[436.0,437.0],[436.0,447.0],[379.0,447.0]]}"
printer-030-ocr-01947,printer-030,frame_text,315.000,315.000,Comments: Add comments,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.944012,,printer-030-ocr-01947,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[484.0,437.0],[580.0,437.0],[580.0,447.0],[484.0,447.0]]}"
printer-030-ocr-01948,printer-030,frame_text,315.000,315.000,EN,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.901973,,printer-030-ocr-01948,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[714.0,457.0],[791.0,460.0],[790.0,474.0],[713.0,471.0]]}"
printer-030-ocr-01949,printer-030,frame_text,315.000,315.000,9:42 PM,data_video/processed/printer-030/clips/printer-030-scene-0017.mp4,data_video/keyframes/printer-030/frame_000063.jpg,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,de,0.940757,,printer-030-ocr-01949,,"{""frame_id"":""frame_000063"",""ocr_version"":""PP-OCRv5"",""polygon"":[[804.0,456.0],[835.0,456.0],[835.0,467.0],[804.0,467.0]]}"
